【公 告】,#genre#
深圳卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=szws
广东卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gdws
天津卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=tjws
安徽卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=ahws
山东卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=sdws
辽宁卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=lnws
河北卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hbws
河南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hnws
江西卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jxws
四川卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=scws
重庆卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cqws
贵州卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gzws
湖北卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hubws
广西卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gxws
东南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dnws
海南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hinws
青海卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=qhws
吉林卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jlws
黑龙江卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hljws

央卫咪咕2,#genre#
CCTV1,http://m.061899.xyz/mg/CCTV1
CCTV2,http://m.061899.xyz/mg/CCTV2
CCTV3,http://m.061899.xyz/mg/CCTV3
CCTV4,http://m.061899.xyz/mg/CCTV4
CCTV5,http://m.061899.xyz/mg/CCTV5
CCTV5+,http://m.061899.xyz/mg/CCTV5p
CCTV6,http://m.061899.xyz/mg/CCTV6
CCTV7,http://m.061899.xyz/mg/CCTV7
CCTV8,http://m.061899.xyz/mg/CCTV8
CCTV9,http://m.061899.xyz/mg/CCTV9
CCTV10,http://m.061899.xyz/mg/CCTV10
CCTV11,http://m.061899.xyz/mg/CCTV11
CCTV12,http://m.061899.xyz/mg/CCTV12
CCTV13,http://m.061899.xyz/mg/CCTV13
CCTV14,http://m.061899.xyz/mg/CCTV14
CCTV15,http://m.061899.xyz/mg/CCTV15
CCTV16,http://m.061899.xyz/mg/CCTV16
CCTV17,http://m.061899.xyz/mg/CCTV17
CCTV美洲,http://m.061899.xyz/mg/CCTV4m
CCTV欧洲,http://m.061899.xyz/mg/CCTV4o
CETV1,http://m.061899.xyz/mg/cetv1
CETV2,http://m.061899.xyz/mg/cetv2
CETV4,http://m.061899.xyz/mg/cetv4
北京卫视,http://m.061899.xyz/mg/bjws
东方卫视,http://m.061899.xyz/mg/dfws
浙江卫视,http://m.061899.xyz/mg/zjws
江苏卫视,http://m.061899.xyz/mg/jsws
湖南卫视,http://m.061899.xyz/mg/hunws
广东卫视,http://m.061899.xyz/mg/gdws
深圳卫视,http://m.061899.xyz/mg/szws
天津卫视,http://m.061899.xyz/mg/tjws
安徽卫视,http://m.061899.xyz/mg/ahws
山东卫视,http://m.061899.xyz/mg/sdws
河北卫视,http://m.061899.xyz/mg/hbws
河南卫视,http://m.061899.xyz/mg/hnws
江西卫视,http://m.061899.xyz/mg/jxws
四川卫视,http://m.061899.xyz/mg/scws
重庆卫视,http://m.061899.xyz/mg/cqws
贵州卫视,http://m.061899.xyz/mg/gzws
湖北卫视,http://m.061899.xyz/mg/hubws
广西卫视,http://m.061899.xyz/mg/gxws
东南卫视,http://m.061899.xyz/mg/dnws
海南卫视,http://m.061899.xyz/mg/hinws
甘肃卫视,http://m.061899.xyz/mg/gsws
青海卫视,http://m.061899.xyz/mg/qhws
陕西卫视,http://m.061899.xyz/mg/sxws
宁夏卫视,http://m.061899.xyz/mg/nxws
新疆卫视,http://m.061899.xyz/mg/xjws
西藏卫视,http://m.061899.xyz/mg/xzws
兵团卫视,http://m.061899.xyz/mg/btws
吉林卫视,http://m.061899.xyz/mg/jlws
内蒙古视,http://m.061899.xyz/mg/nmgws
黑龙江视,http://m.061899.xyz/mg/hljws
重温经典,http://m.061899.xyz/mg/cwjd
劲爆体育,http://m.061899.xyz/mg/jbty
咪咕体育,http://m.061899.xyz/mg/mgty
北京体育,http://m.061899.xyz/mg/bjty
北京新闻,http://m.061899.xyz/mg/bjxw
北京财经,http://m.061899.xyz/mg/bjcj
北京文艺,http://m.061899.xyz/mg/bjwy
北京生活,http://m.061899.xyz/mg/bjsh
北京少儿,http://m.061899.xyz/mg/bjkk
北京影视,http://m.061899.xyz/mg/bjys
北京纪实,http://m.061899.xyz/mg/bjjs
东方影视,http://m.061899.xyz/mg/shys
东方纪实,http://m.061899.xyz/mg/xjs
红色轮播,http://m.061899.xyz/mg/hslb
金色剧场,http://m.061899.xyz/mg/jsjc
乡村振兴,http://m.061899.xyz/mg/xczx


央卫咪咕3,#genre#
CCTV1,http://go.bkpcp.top/mg/CCTV1
CCTV2,http://go.bkpcp.top/mg/CCTV2
CCTV3,http://go.bkpcp.top/mg/CCTV3
CCTV4,http://go.bkpcp.top/mg/CCTV4
CCTV5,http://go.bkpcp.top/mg/CCTV5
CCTV5+,http://go.bkpcp.top/mg/CCTV5p
CCTV6,http://go.bkpcp.top/mg/CCTV6
CCTV7,http://go.bkpcp.top/mg/CCTV7
CCTV8,http://go.bkpcp.top/mg/CCTV8
CCTV9,http://go.bkpcp.top/mg/CCTV9
CCTV10,http://go.bkpcp.top/mg/CCTV10
CCTV11,http://go.bkpcp.top/mg/CCTV11
CCTV12,http://go.bkpcp.top/mg/CCTV12
CCTV13,http://go.bkpcp.top/mg/CCTV13
CCTV14,http://go.bkpcp.top/mg/CCTV14
CCTV15,http://go.bkpcp.top/mg/CCTV15
CCTV16,http://go.bkpcp.top/mg/CCTV16
CCTV17,http://go.bkpcp.top/mg/CCTV17
CCTV4欧洲,http://go.bkpcp.top/mg/CCTV4o
CCTV4美洲,http://go.bkpcp.top/mg/CCTV4m
CGTN西语,http://go.bkpcp.top/mg/cgtne
CGTN阿语,http://go.bkpcp.top/mg/cgtna
CGTN法语,http://go.bkpcp.top/mg/cgtnf

浙江卫视,http://go.bkpcp.top/mg/zjws
广东卫视,http://go.bkpcp.top/mg/gdws
江苏卫视,http://go.bkpcp.top/mg/jsws
东方卫视,http://go.bkpcp.top/mg/dfws
陕西卫视,http://go.bkpcp.top/mg/sxws
江西卫视,http://go.bkpcp.top/mg/jxws
湖北卫视,http://go.bkpcp.top/mg/hubws
吉林卫视,http://go.bkpcp.top/mg/jlws
青海卫视,http://go.bkpcp.top/mg/qhws
河南卫视,http://go.bkpcp.top/mg/hnws
东南卫视,http://go.bkpcp.top/mg/dnws
大湾区卫视,http://go.bkpcp.top/mg/dwqws
海南卫视,http://go.bkpcp.top/mg/hinws
湖南卫视,http://go.bkpcp.top/mg/hunws
北京卫视,http://go.bkpcp.top/mg/bjws
天津卫视,http://go.bkpcp.top/mg/tjws
重庆卫视,http://go.bkpcp.top/mg/cqws
黑龙江卫视,http://go.bkpcp.top/mg/hljws
吉林卫视,http://go.bkpcp.top/mg/jlws
辽宁卫视,http://go.bkpcp.top/mg/lnws
内蒙古卫视,http://go.bkpcp.top/mg/nmgws
甘肃卫视,http://go.bkpcp.top/mg/gsws
河北卫视,http://go.bkpcp.top/mg/hbws
山西卫视,http://go.bkpcp.top/mg/sxiws
山东卫视,http://go.bkpcp.top/mg/sdws
安徽卫视,http://go.bkpcp.top/mg/ahws
深圳卫视,http://go.bkpcp.top/mg/szws
广西卫视,http://go.bkpcp.top/mg/gxws
云南卫视,http://go.bkpcp.top/mg/ynws
宁夏卫视,http://go.bkpcp.top/mg/nxws
贵州卫视,http://go.bkpcp.top/mg/gzws
四川卫视,http://go.bkpcp.top/mg/scws
新疆卫视,http://go.bkpcp.top/mg/xjws
西藏卫视,http://go.bkpcp.top/mg/xzws
兵团卫视,http://go.bkpcp.top/mg/btws
CHC动作电影,http://go.bkpcp.top/mg/dzdy
CHC影迷电影,http://go.bkpcp.top/mg/ymdy
CHC家庭影院,http://go.bkpcp.top/mg/jtyy


北京卫视,http://go.bkpcp.top/mg/bjws
东方卫视,http://go.bkpcp.top/mg/dfws
浙江卫视,http://go.bkpcp.top/mg/zjws
江苏卫视,http://go.bkpcp.top/mg/jsws
湖南卫视,http://go.bkpcp.top/mg/hunws
广东卫视,http://go.bkpcp.top/mg/gdws
深圳卫视,http://go.bkpcp.top/mg/szws
山东卫视,http://go.bkpcp.top/mg/sdws
河南卫视,http://go.bkpcp.top/mg/hnws
江西卫视,http://go.bkpcp.top/mg/jxws
湖北卫视,http://go.bkpcp.top/mg/hubws
海南卫视,http://go.bkpcp.top/mg/hinws
陕西卫视,http://go.bkpcp.top/mg/sxws
兵团卫视,http://go.bkpcp.top/mg/btws
黑龙江卫视,http://go.bkpcp.top/mg/hljws
大湾区卫视,http://go.bkpcp.top/mg/dwqws
吉林卫视,http://go.bkpcp.top/mg/jlws
重温经典,http://go.bkpcp.top/mg/cwjd
CHC动作电影,http://go.bkpcp.top/mg/dzdy
CHC影迷电影,http://go.bkpcp.top/mg/ymdy
CHC家庭影院,http://go.bkpcp.top/mg/jtyy
广东影视,http://go.bkpcp.top/mg/gdys
法治天地,http://go.bkpcp.top/mg/fztd
上海东方影视,http://go.bkpcp.top/mg/shys
劲爆体育,http://go.bkpcp.top/mg/jbty
新视觉HD,http://go.bkpcp.top/mg/mlzq
SiTV 游戏风云,http://go.bkpcp.top/mg/yxfy
SiTV 乐游,http://go.bkpcp.top/mg/ly
欢笑剧场,http://go.bkpcp.top/mg/hxjc
江苏城市,http://go.bkpcp.top/mg/jscs
江苏影视,http://go.bkpcp.top/mg/jsys
江苏综艺,http://go.bkpcp.top/mg/jszy
江苏新闻,http://go.bkpcp.top/mg/jsxw
江苏教育,http://go.bkpcp.top/mg/jsjy
江苏国际,http://go.bkpcp.top/mg/jsgj
江苏体育休闲,http://go.bkpcp.top/mg/jstyxx
连云港新闻综合,http://go.bkpcp.top/mg/lygxwzh
泰州新闻综合,http://go.bkpcp.top/mg/tzl
徐州新闻综合,http://go.bkpcp.top/mg/xzxwzh
宿迁新闻综合,http://go.bkpcp.top/mg/sqxwzh
中央新影-老故事,http://go.bkpcp.top/mg/lgs
中央新影-发现之旅,http://go.bkpcp.top/mg/fxzl
中央新影-中学生,http://go.bkpcp.top/mg/zxs
经典动画大集合,http://go.bkpcp.top/mg/jddh
新片放映厅,http://go.bkpcp.top/mg/xpfyt
红色轮播,http://go.bkpcp.top/mg/hslbt
大片,http://go.bkpcp.top/mg/gqdp
玫瑰轮播,http://go.bkpcp.top/mg/mglbt
热剧联播,http://go.bkpcp.top/mg/rjlb
经典香港电影,http://go.bkpcp.top/mg/jdxgdy
军事迷必看大片,http://go.bkpcp.top/mg/jsdp
历届春晚回顾,http://go.bkpcp.top/mg/ljcwhg
华语乐坛最强音,http://go.bkpcp.top/mg/hyyt
周杰伦现场,http://go.bkpcp.top/mg/zjlxc
最强综艺趴,http://go.bkpcp.top/mg/zqzyp
四海钓鱼,http://go.bkpcp.top/mg/sHDy
CBA经典,http://go.bkpcp.top/mg/cbajd
NBA经典,http://go.bkpcp.top/mg/nbajd
UFC格斗精选,http://go.bkpcp.top/mg/ufcgdjx
英雄联盟赛事,http://go.bkpcp.top/mg/yxlmss
欧洲足球风云,http://go.bkpcp.top/mg/ozzqfy
全民乒乓,http://go.bkpcp.top/mg/qmpp



央卫咪咕4,#genre#
CCTV1,http://j.s.bkpcp.top/jj/CCTV1
CCTV2,http://j.s.bkpcp.top/jj/CCTV2
CCTV3,http://j.s.bkpcp.top/jj/CCTV3
CCTV4,http://j.s.bkpcp.top/jj/CCTV4
CCTV5,http://j.s.bkpcp.top/jj/CCTV5
CCTV-5+,http://j.s.bkpcp.top/jj/CCTV5p
CCTV6,http://j.s.bkpcp.top/jj/CCTV6
CCTV7,http://j.s.bkpcp.top/jj/CCTV7
CCTV8,http://j.s.bkpcp.top/jj/CCTV8
CCTV9,http://j.s.bkpcp.top/jj/CCTV9
CCTV10,http://j.s.bkpcp.top/jj/CCTV10
CCTV11,http://j.s.bkpcp.top/jj/CCTV11
CCTV12,http://j.s.bkpcp.top/jj/CCTV12
CCTV13,http://j.s.bkpcp.top/jj/CCTV13
CCTV14,http://j.s.bkpcp.top/jj/CCTV14
CCTV15,http://j.s.bkpcp.top/jj/CCTV15
CCTV16,http://j.s.bkpcp.top/jj/CCTV16
CCTV17,http://j.s.bkpcp.top/jj/CCTV17
CCTV欧洲,http://j.s.bkpcp.top/jj/CCTV4o
CCTV美洲,http://j.s.bkpcp.top/jj/CCTV4m
CGTN西语,http://j.s.bkpcp.top/jj/cgtne
CGTN阿语,http://j.s.bkpcp.top/jj/cgtna
CGTN法语,http://j.s.bkpcp.top/jj/cgtnf
深圳卫视4k,http://j.s.bkpcp.top/jj/szws
黑龙江视,http://j.s.bkpcp.top/jj/hljws
北京卫视,http://j.s.bkpcp.top/jj/bjws
东方卫视,http://j.s.bkpcp.top/jj/dfws
浙江卫视,http://j.s.bkpcp.top/jj/zjws
江苏卫视,http://j.s.bkpcp.top/jj/jsws
湖南卫视,http://j.s.bkpcp.top/jj/hunws
广东卫视,http://j.s.bkpcp.top/jj/gdws
山东卫视,http://j.s.bkpcp.top/jj/sdws
河南卫视,http://j.s.bkpcp.top/jj/hnws
江西卫视,http://j.s.bkpcp.top/jj/jxws
湖北卫视,http://j.s.bkpcp.top/jj/hubws
海南卫视,http://j.s.bkpcp.top/jj/hinws
陕西卫视,http://j.s.bkpcp.top/jj/sxws
兵团卫视,http://j.s.bkpcp.top/jj/btws
吉林卫视,http://j.s.bkpcp.top/jj/jlws
老故事,http://j.s.bkpcp.top/jj/lgs
发现之旅,http://j.s.bkpcp.top/jj/fxzl
中学生,http://j.s.bkpcp.top/jj/zxs
CGTN俄语,http://j.s.bkpcp.top/jj/cgtnr
CGTN外语纪录,http://j.s.bkpcp.top/jj/cgtnjl
重庆卫视,http://j.s.bkpcp.top/jj/cqws
四川卫视,http://j.s.bkpcp.top/jj/scws
甘肃卫视,http://j.s.bkpcp.top/jj/gsws




央卫咪咕5,#genre#
CCTV1,http://t.061899.xyz/tl/tl.php?id=CCTV1
CCTV2,http://t.061899.xyz/tl/tl.php?id=CCTV2
CCTV3,http://t.061899.xyz/tl/tl.php?id=CCTV3
CCTV4,http://t.061899.xyz/tl/tl.php?id=CCTV4
CCTV5,http://t.061899.xyz/tl/tl.php?id=CCTV5
CCTV-5+,http://t.061899.xyz/tl/tl.php?id=CCTV5p
CCTV6,http://t.061899.xyz/tl/tl.php?id=CCTV6
CCTV7,http://t.061899.xyz/tl/tl.php?id=CCTV7
CCTV8,http://t.061899.xyz/tl/tl.php?id=CCTV8
CCTV9,http://t.061899.xyz/tl/tl.php?id=CCTV9
CCTV10,http://t.061899.xyz/tl/tl.php?id=CCTV10
CCTV11,http://t.061899.xyz/tl/tl.php?id=CCTV11
CCTV12,http://t.061899.xyz/tl/tl.php?id=CCTV12
CCTV13,http://t.061899.xyz/tl/tl.php?id=CCTV13
CCTV14,http://t.061899.xyz/tl/tl.php?id=CCTV14
CCTV15,http://t.061899.xyz/tl/tl.php?id=CCTV15
CCTV16,http://t.061899.xyz/tl/tl.php?id=CCTV16
CCTV17,http://t.061899.xyz/tl/tl.php?id=CCTV17
内蒙古视,http://t.061899.xyz/tl/tl.php?id=nmgws
黑龙江视,http://t.061899.xyz/tl/tl.php?id=hljws
北京卫视,http://t.061899.xyz/tl/tl.php?id=bjws
东方卫视,http://t.061899.xyz/tl/tl.php?id=dfws
浙江卫视,http://t.061899.xyz/tl/tl.php?id=zjws
江苏卫视,http://t.061899.xyz/tl/tl.php?id=jsws
湖南卫视,http://t.061899.xyz/tl/tl.php?id=hunws
广东卫视,http://t.061899.xyz/tl/tl.php?id=gdws
深圳卫视,http://t.061899.xyz/tl/tl.php?id=szws
天津卫视,http://t.061899.xyz/tl/tl.php?id=tjws
安徽卫视,http://t.061899.xyz/tl/tl.php?id=ahws
山东卫视,http://t.061899.xyz/tl/tl.php?id=sdws
山西卫视,http://t.061899.xyz/tl/tl.php?id=sxiws
辽宁卫视,http://t.061899.xyz/tl/tl.php?id=lnws
河北卫视,http://t.061899.xyz/tl/tl.php?id=hbws
河南卫视,http://t.061899.xyz/tl/tl.php?id=hnws
江西卫视,http://t.061899.xyz/tl/tl.php?id=jxws
四川卫视,http://t.061899.xyz/tl/tl.php?id=scws
重庆卫视,http://t.061899.xyz/tl/tl.php?id=cqws
贵州卫视,http://t.061899.xyz/tl/tl.php?id=gzws
湖北卫视,http://t.061899.xyz/tl/tl.php?id=hubws
广西卫视,http://t.061899.xyz/tl/tl.php?id=gxws
东南卫视,http://t.061899.xyz/tl/tl.php?id=dnws
海南卫视,http://t.061899.xyz/tl/tl.php?id=hinws
青海卫视,http://t.061899.xyz/tl/tl.php?id=qhws
宁夏卫视,http://t.061899.xyz/tl/tl.php?id=nxws
陕西卫视,http://t.061899.xyz/tl/tl.php?id=sxws
甘肃卫视,http://t.061899.xyz/tl/tl.php?id=gsws
新疆卫视,http://t.061899.xyz/tl/tl.php?id=xjws
吉林卫视,http://t.061899.xyz/tl/tl.php?id=jlws
西藏卫视,http://t.061899.xyz/tl/tl.php?id=xzws
天映,http://t.061899.xyz/tl/168.php?id=typd

央卫咪咕7,#genre#
CCTV-1综合,http://k.061899.xyz/k.php?id=CCTV1
CCTV-2财经,http://k.061899.xyz/k.php?id=CCTV2
CCTV-3综艺,http://k.061899.xyz/k.php?id=CCTV3
CCTV-4中文国际,http://k.061899.xyz/k.php?id=CCTV4
CCTV-4美洲,http://k.061899.xyz/k.php?id=CCTV4m
CCTV-4欧洲,http://k.061899.xyz/k.php?id=CCTV4o
CCTV-5体育,http://k.061899.xyz/k.php?id=CCTV5
CCTV-5+体育赛事,http://k.061899.xyz/k.php?id=CCTV5p
CCTV-6电影,http://k.061899.xyz/k.php?id=CCTV6
CCTV-7国防军事,http://k.061899.xyz/k.php?id=CCTV7
CCTV-8电视剧,http://k.061899.xyz/k.php?id=CCTV8
CCTV-9纪录,http://k.061899.xyz/k.php?id=CCTV9
CCTV-10科教,http://k.061899.xyz/k.php?id=CCTV10
CCTV-11戏曲,http://k.061899.xyz/k.php?id=CCTV11
CCTV-12社会与法,http://k.061899.xyz/k.php?id=CCTV12
CCTV-13新闻,http://k.061899.xyz/k.php?id=CCTV13
CCTV-14少儿,http://k.061899.xyz/k.php?id=CCTV14
CCTV-15音乐,http://k.061899.xyz/k.php?id=CCTV15
CCTV-16奥运,http://k.061899.xyz/k.php?id=CCTV16
CCTV-17农业农村,http://k.061899.xyz/k.php?id=CCTV17
CHC家庭影院,http://k.061899.xyz/k.php?id=jtyy
CHC动作电影,http://k.061899.xyz/k.php?id=dzdy
CHC影迷电影,http://k.061899.xyz/k.php?id=ymdy
CCTV发现之旅,http://k.061899.xyz/k.php?id=fxzl
CCTV中学生,http://k.061899.xyz/k.php?id=zxs
CCTV老故事,http://k.061899.xyz/k.php?id=lgs
CGTN,http://k.061899.xyz/k.php?id=cgtn
CGTN纪录,http://k.061899.xyz/k.php?id=cgtnjl
CCTV西班牙语,http://k.061899.xyz/k.php?id=cgtne
CCTV法语,http://k.061899.xyz/k.php?id=cgtnf
CCTV阿拉伯语,http://k.061899.xyz/k.php?id=cgtna
CCTV俄语,http://k.061899.xyz/k.php?id=cgtnr
CETV 1 中国教育,http://k.061899.xyz/k.php?id=cetv1
CETV 2 中国教育,http://k.061899.xyz/k.php?id=cetv2
CETV 4 中国教育,http://k.061899.xyz/k.php?id=cetv4
浙江卫视,http://k.061899.xyz/k.php?id=zjws
广东卫视,http://k.061899.xyz/k.php?id=gdws
江苏卫视,http://k.061899.xyz/k.php?id=jsws
东方卫视,http://k.061899.xyz/k.php?id=dfws
陕西卫视,http://k.061899.xyz/k.php?id=sxws
江西卫视,http://k.061899.xyz/k.php?id=jxws
湖北卫视,http://k.061899.xyz/k.php?id=hubws
吉林卫视,http://k.061899.xyz/k.php?id=jlws
青海卫视,http://k.061899.xyz/k.php?id=qhws
河南卫视,http://k.061899.xyz/k.php?id=hnws
东南卫视,http://k.061899.xyz/k.php?id=dnws
大湾区卫视,http://k.061899.xyz/k.php?id=dwqws
海南卫视,http://k.061899.xyz/k.php?id=hinws
湖南卫视,http://k.061899.xyz/k.php?id=hunws
北京卫视,http://k.061899.xyz/k.php?id=bjws
天津卫视,http://k.061899.xyz/k.php?id=tjws
重庆卫视,http://k.061899.xyz/k.php?id=cqws
黑龙江卫视,http://k.061899.xyz/k.php?id=hljws
吉林卫视,http://k.061899.xyz/k.php?id=jlws
辽宁卫视,http://k.061899.xyz/k.php?id=lnws
内蒙古卫视,http://k.061899.xyz/k.php?id=nmgws
宁夏卫视,http://k.061899.xyz/k.php?id=nxws
甘肃卫视,http://k.061899.xyz/k.php?id=gsws
安多卫视,http://k.061899.xyz/k.php?id=adws
河北卫视,http://k.061899.xyz/k.php?id=hbws
山西卫视,http://k.061899.xyz/k.php?id=sxiws
山东卫视,http://k.061899.xyz/k.php?id=sdws
安徽卫视,http://k.061899.xyz/k.php?id=ahws
深圳卫视,http://k.061899.xyz/k.php?id=szws
广西卫视,http://k.061899.xyz/k.php?id=gxws
云南卫视,http://k.061899.xyz/k.php?id=ynws
贵州卫视,http://k.061899.xyz/k.php?id=gzws
四川卫视,http://k.061899.xyz/k.php?id=scws
新疆卫视,http://k.061899.xyz/k.php?id=xjws
西藏卫视,http://k.061899.xyz/k.php?id=xzws
兵团卫视,http://k.061899.xyz/k.php?id=btws
广东影视,http://k.061899.xyz/k.php?id=gdys
上海新闻综合,http://k.061899.xyz/k.php?id=shxw
上海东方影视,http://k.061899.xyz/k.php?id=shys
上海第一财经,http://k.061899.xyz/k.php?id=dycj
欢笑剧场,http://k.061899.xyz/k.php?id=hxjc
经典香港电影,http://k.061899.xyz/k.php?id=xgdy
军事迷必看大片,http://k.061899.xyz/k.php?id=jsm
新片放映厅,http://k.061899.xyz/k.php?id=xpdy
红色轮播台,http://k.061899.xyz/k.php?id=hslb
金色剧场,http://k.061899.xyz/k.php?id=jsjc
NBA 经典,http://k.061899.xyz/k.php?id=nba
五大联赛经典,http://k.061899.xyz/k.php?id=lsjd
中国足球风云,http://k.061899.xyz/k.php?id=zqfy
掼蛋精英赛,http://k.061899.xyz/k.php?id=dds
咪咕24小时体育台,http://k.061899.xyz/k.php?id=mgty
嘉佳卡通,http://k.061899.xyz/k.php?id=jjkt
BRTV文艺,http://k.061899.xyz/k.php?id=bjwy
BRTV纪实科教,http://k.061899.xyz/k.php?id=bjjs
BRTV影视,http://k.061899.xyz/k.php?id=bjys
BRTV财经,http://k.061899.xyz/k.php?id=bjcj
BRTV体育休闲,http://k.061899.xyz/k.php?id=bjty
BRTV生活,http://k.061899.xyz/k.php?id=bjsh
BRTV新闻,http://k.061899.xyz/k.php?id=bjxw
卡酷少儿,http://k.061899.xyz/k.php?id=bjkk
掼蛋精英赛,http://k.061899.xyz/k.php?id=dds
高清大片,http://k.061899.xyz/k.php?id=gqdp
红色轮播台,http://k.061899.xyz/k.php?id=hslb
经典动画大集合,http://k.061899.xyz/k.php?id=dHDjh
经典深圳旁边电影,http://k.061899.xyz/k.php?id=xgdy
军事迷必看大片,http://k.061899.xyz/k.php?id=jsm
咪咕24小时体育台,http://k.061899.xyz/k.php?id=mgty
玫瑰轮播台,http://k.061899.xyz/k.php?id=mglbt
NBA经典,http://k.061899.xyz/k.php?id=nba
欧洲足球风云,http://k.061899.xyz/k.php?id=zqfy
赛事最经典,http://k.061899.xyz/k.php?id=sszjd
体坛名栏汇,http://k.061899.xyz/k.php?id=ttmlh
乡村振兴,http://k.061899.xyz/k.php?id=xczx
幸福中国年,http://k.061899.xyz/k.php?id=xfzgn
新片放映厅,http://k.061899.xyz/k.php?id=xpdy
周杰伦现场,http://k.061899.xyz/k.php?id=zjlxc
最强综艺趴,http://k.061899.xyz/k.php?id=zqzyp
金色剧场,http://k.061899.xyz/k.php?id=jsjc
凤凰中文,http://k.061899.xyz/k.php?id=fhzw
凤凰资讯,http://k.061899.xyz/k.php?id=fhzx
凤凰香港,http://k.061899.xyz/k.php?id=fhhk


[三网1]央卫视直播,#genre#
CCTV1,http://124.223.82.228:89/608807420
CCTV2,http://124.223.82.228:89/631780532
CCTV3,http://124.223.82.228:89/624878271
CCTV4,http://124.223.82.228:89/631780421
CCTV5,http://124.223.82.228:89/641886683
CCTV5+,http://124.223.82.228:89/641886773
CCTV6,http://124.223.82.228:89/624878396
CCTV7,http://124.223.82.228:89/673168121
CCTV8,http://124.223.82.228:89/624878356
CCTV9,http://124.223.82.228:89/673168140
CCTV10,http://124.223.82.228:89/624878405
CCTV11,http://124.223.82.228:89/667987558
CCTV12,http://124.223.82.228:89/673168185
CCTV13,http://124.223.82.228:89/608807423
CCTV14,http://124.223.82.228:89/624878440
CCTV15,http://124.223.82.228:89/673168223
CCTV17,http://124.223.82.228:89/673168256
CCTV4欧洲,http://124.223.82.228:89/608807419
CCTV4美洲,http://124.223.82.228:89/608807416
赛事最经典,http://124.223.82.228:89/646596895
体坛名栏汇,http://124.223.82.228:89/629943305
四海钓鱼,http://124.223.82.228:89/637444975
大湾区卫视,http://124.223.82.228:89/608917627
陕西体育,http://124.223.82.228:89/956909356
辽宁体育,http://124.223.82.228:89/962067526
东方卫视,http://124.223.82.228:89/651632648
江苏卫视,http://124.223.82.228:89/623899368
广东卫视,http://124.223.82.228:89/608831231
北京卫视,http://124.223.82.228:89/630287636
辽宁卫视,http://124.223.82.228:89/630291707
河北卫视,http://124.223.82.228:89/962042070
江西卫视,http://124.223.82.228:89/783847495
陕西卫视,http://124.223.82.228:89/738910838
湖北卫视,http://124.223.82.228:89/947472496
农林卫视,http://124.223.82.228:89/956904896
兵团卫视,http://124.223.82.228:89/956923145
上海新闻综合,http://124.223.82.228:89/651632657
上视东方影视,http://124.223.82.228:89/617290047
公共新闻频道,http://124.223.82.228:89/626064693
盐城新闻综合,http://124.223.82.228:89/639731825
江阴新闻综合,http://124.223.82.228:89/955227979
南通新闻综合,http://124.223.82.228:89/955227985
宜兴新闻综合,http://124.223.82.228:89/955227996
溧水新闻综合,http://124.223.82.228:89/639737327
陕西银龄频道,http://124.223.82.228:89/956909362
陕西都市青春频道,http://124.223.82.228:89/956909358
陕西秦腔频道,http://124.223.82.228:89/956909303
陕西新闻资讯频道,http://124.223.82.228:89/956909289
