公    告,#genre#
CCTV16,http://123.157.31.182:7912/udp/233.50.201.192:5140
CCTV17,http://123.157.31.182:7912/udp/233.50.200.113:5140
CCTV16 4K,http://123.157.31.182:7912/udp/233.50.201.63:5140
CGTN,http://123.157.31.182:7912/udp/233.50.201.126:5140
CGTN西语,http://123.157.31.182:7912/udp/233.50.201.36:5140
CGTN法语,http://123.157.31.182:7912/udp/233.50.201.37:5140
CGTN阿语,http://123.157.31.182:7912/udp/233.50.201.38:5140
CGTN俄语,http://123.157.31.182:7912/udp/233.50.201.39:5140
凤凰中文,http://123.157.31.182:7912/udp/233.50.202.35:5140
凤凰资讯,http://123.157.31.182:7912/udp/233.50.202.36:5140

北京卫视4K,http://123.157.31.182:7912/udp/233.50.202.100:5140
广东卫视4K,http://123.157.31.182:7912/udp/233.50.202.101:5140
深圳卫视4K,http://123.157.31.182:7912/udp/233.50.202.102:5140
浙江卫视4K,http://123.157.31.182:7912/udp/233.50.202.104:5140
东方卫视4K,http://123.157.31.182:7912/udp/233.50.202.105:5140
湖南卫视4K,http://123.157.31.182:7912/udp/233.50.202.106:5140
江苏卫视4K,http://123.157.31.182:7912/udp/233.50.202.107:5140
四川卫视4K,http://123.157.31.182:7912/udp/233.50.202.109:5140
山东卫视4K,http://123.157.31.182:7912/udp/233.50.202.108:5140
欢笑剧场4K,http://123.157.31.182:7912/udp/233.50.200.52:5140
BesTV-1 4K,http://123.157.31.182:7912/udp/233.50.200.182:5140
BesTV-2 4K,http://123.157.31.182:7912/udp/233.50.200.183:5140
BesTV-3 4K,http://123.157.31.182:7912/udp/233.50.200.185:5140

浙江卫视,http://123.157.31.182:7912/udp/233.50.201.100:5140
深圳卫视,http://123.157.31.182:7912/udp/233.50.201.101:5140
广东卫视,http://123.157.31.182:7912/udp/233.50.201.102:5140
湖南卫视,http://123.157.31.182:7912/udp/233.50.201.103:5140
天津卫视,http://123.157.31.182:7912/udp/233.50.201.104:5140
山东卫视,http://123.157.31.182:7912/udp/233.50.201.105:5140
江苏卫视,http://123.157.31.182:7912/udp/233.50.201.106:5140
北京卫视,http://123.157.31.182:7912/udp/233.50.201.107:5140
纪实科教,http://123.157.31.182:7912/udp/233.50.202.34:5140
四川卫视,http://123.157.31.182:7912/udp/233.50.201.139:5140
河北卫视,http://123.157.31.182:7912/udp/233.50.201.140:5140
辽宁卫视,http://123.157.31.182:7912/udp/233.50.201.141:5140
贵州卫视,http://123.157.31.182:7912/udp/233.50.201.142:5140
重庆卫视,http://123.157.31.182:7912/udp/233.50.201.143:5140
河南卫视,http://123.157.31.182:7912/udp/233.50.201.144:5140
江西卫视,http://123.157.31.182:7912/udp/233.50.201.145:5140
东南卫视,http://123.157.31.182:7912/udp/233.50.201.146:5140
安徽卫视,http://123.157.31.182:7912/udp/233.50.201.113:5140
湖北卫视,http://123.157.31.182:7912/udp/233.50.201.114:5140
黑龙江卫视,http://123.157.31.182:7912/udp/233.50.201.115:5140
东方卫视,http://123.157.31.182:7912/udp/233.50.201.125:5140
甘肃卫视,http://123.157.31.182:7912/udp/233.50.200.163:5140
海南卫视,http://123.157.31.182:7912/udp/233.50.200.165:5140
广西卫视,http://123.157.31.182:7912/udp/233.50.200.136:5140
云南卫视,http://123.157.31.182:7912/udp/233.50.200.115:5140
吉林卫视,http://123.157.31.182:7912/udp/233.50.202.42:5140
三沙卫视,http://123.157.31.182:7912/udp/233.50.200.175:5140
内蒙古卫视,http://123.157.31.182:7912/udp/233.50.201.148:5140
青海卫视,http://123.157.31.182:7912/udp/233.50.201.65:5140
西藏卫视,http://123.157.31.182:7912/udp/233.50.202.43:5140
陕西卫视,http://123.157.31.182:7912/udp/233.50.201.59:5140
兵团卫视,http://123.157.31.182:7912/udp/233.50.202.44:5140
山西卫视,http://123.157.31.182:7912/udp/233.50.201.51:5140
宁夏卫视,http://123.157.31.182:7912/udp/233.50.202.45:5140
新疆卫视,http://123.157.31.182:7912/udp/233.50.202.46:5140
延边卫视,http://123.157.31.182:7912/udp/233.50.200.184:5140
中国教育1台,http://123.157.31.182:7912/udp/233.50.200.169:5140
中国教育4台,http://123.157.31.182:7912/udp/233.50.200.162:5140

卡酷少儿,http://123.157.31.182:7912/udp/233.50.202.33:5140
哈哈炫动,http://123.157.31.182:7912/udp/233.50.200.167:5140
金鹰卡通,http://123.157.31.182:7912/udp/233.50.201.73:5140
欢笑剧场,http://123.157.31.182:7912/udp/233.50.201.189:5140
都市剧场,http://123.157.31.182:7912/udp/233.50.201.190:5140
法制天地,http://123.157.31.182:7912/udp/233.50.201.191:5140
动漫秀场,http://123.157.31.182:7912/udp/233.50.201.184:5140
游戏风云,http://123.157.31.182:7912/udp/233.50.201.183:5140
乐游,http://123.157.31.182:7912/udp/233.50.201.185:5140
金色学堂,http://123.157.31.182:7912/udp/233.50.201.186:5140
生活时尚,http://123.157.31.182:7912/udp/233.50.201.187:5140
茶频道,http://123.157.31.182:7912/udp/233.50.201.188:5140
快乐垂钓,http://123.157.31.182:7912/udp/233.50.201.109:5140
睛彩竞技,http://123.157.31.182:7912/udp/233.50.202.26:5140
睛彩篮球,http://123.157.31.182:7912/udp/233.50.202.27:5140
睛彩青少,http://123.157.31.182:7912/udp/233.50.202.28:5140
睛彩广场舞,http://123.157.31.182:7912/udp/233.50.202.29:5140
东方财经,http://123.157.31.182:7912/udp/233.50.200.177:5140
第一财经,http://123.157.31.182:7912/udp/233.50.200.125:5140
环球旅游,http://123.157.31.182:7912/udp/233.50.202.31:5140

浙江钱江都市,http://123.157.31.182:7912/udp/233.50.201.132:5140
浙江经济生活,http://123.157.31.182:7912/udp/233.50.201.133:5140
浙江教科影视,http://123.157.31.182:7912/udp/233.50.201.134:5140
浙江民生休闲,http://123.157.31.182:7912/udp/233.50.201.136:5140
浙江公共新闻,http://123.157.31.182:7912/udp/233.50.201.137:5140
浙江少儿,http://123.157.31.182:7912/udp/233.50.201.138:5140
之江纪录,http://123.157.31.182:7912/udp/233.50.202.25:5140
杭州综合,http://123.157.31.182:7912/udp/233.50.201.173:5140
杭州西湖明珠,http://123.157.31.182:7912/udp/233.50.201.174:5140
杭州生活,http://123.157.31.182:7912/udp/233.50.201.175:5140
杭州影视,http://123.157.31.182:7912/udp/233.50.201.176:5140
杭州青少体育,http://123.157.31.182:7912/udp/233.50.201.177:5140
杭州导视,http://123.157.31.182:7912/udp/233.50.201.182:5140
临平新闻,http://123.157.31.182:7912/udp/233.50.202.32:5140
余杭新闻,http://123.157.31.182:7912/udp/233.50.201.159:5140
宁波TV1,http://123.157.31.182:7912/udp/233.50.201.168:5140
宁波TV2,http://123.157.31.182:7912/udp/233.50.201.178:5140
宁波TV3,http://123.157.31.182:7912/udp/233.50.201.179:5140
宁波TV4,http://123.157.31.182:7912/udp/233.50.201.180:5140
温州新闻综合,http://123.157.31.182:7912/udp/233.50.201.87:5140
绍兴新闻综合,http://123.157.31.182:7912/udp/233.50.201.156:5140
湖州新闻综合,http://123.157.31.182:7912/udp/233.50.201.158:5140
金华新闻,http://123.157.31.182:7912/udp/233.50.201.161:5140
丽水新闻综合,http://123.157.31.182:7912/udp/233.50.201.162:5140
嘉兴新闻综合,http://123.157.31.182:7912/udp/233.50.201.163:5140
桐乡新闻综合,http://123.157.31.182:7912/udp/233.50.201.169:5140
衢州新闻综合,http://123.157.31.182:7912/udp/233.50.202.11:5140
衢州公共,http://123.157.31.182:7912/udp/233.50.202.12:5140

浙江之声广播,http://123.157.31.182:7912/udp/233.50.201.79:5140
浙江新闻广播,http://123.157.31.182:7912/udp/233.50.201.80:5140
浙江经济广播,http://123.157.31.182:7912/udp/233.50.201.81:5140
浙江音乐调频,http://123.157.31.182:7912/udp/233.50.201.82:5140
浙江交通之声,http://123.157.31.182:7912/udp/233.50.201.83:5140
浙江旅游之声,http://123.157.31.182:7912/udp/233.50.201.84:5140
浙江城市之声,http://123.157.31.182:7912/udp/233.50.201.85:5140
浙江民生资讯广播,http://123.157.31.182:7912/udp/233.50.201.86:5140




03湖北电信,#genre#
CCTV1,http://xu3791vg3503.vicp.fun:8808/rtp/239.254.96.96:8550
CCTV2,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.102:10250
CCTV3,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.122:10370
CCTV4,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.138:10466
CCTV5,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.123:10376
CCTV5+,http://xu3791vg3503.vicp.fun:8808/rtp/239.254.96.234:9484
CCTV5+,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.12:9712
CCTV6,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.124:10382
CCTV7,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.103:10256
CCTV8,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.125:10388
CCTV9,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.104:10262
CCTV10,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.105:10268
CCTV11,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.154:10560
CCTV12,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.106:10274
CCTV13,http://xu3791vg3503.vicp.fun:8808/rtp/239.254.96.161:9040
CCTV14,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.107:10280
CCTV15,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.155:10566
CCTV16,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.247:11124
CCTV16-4K,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.13:9718
CCTV16-4K,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.249:11136
CCTV16-4K,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.249:11136
CCTV17,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.152:10548
中文国际欧洲,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.231:11028
中文国际美洲,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.232:11034
CGTN记录片,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.233:11040
CGTN西班牙语,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.234:11046
CGTN法语,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.235:11052

CCTV第一剧场,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.74:10084
CCTV兵器科技,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.79:10114
CCTV风云足球,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.81:10126
CCTV高尔夫网球,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.83:10138
CCTV世界地理,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.91:10186
CCTV央视台球,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.98:10224

爱上4K,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.141:10482
CCTV4K,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.111:10304
CHC-高清电影,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.241:11088
CHC-动作电影,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.242:11094
CHC-家庭影院,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.243:11100
欢笑剧场4K,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.2.5:11184
卡酷少儿,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.193:10800
梨园频道,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.33:9838
武术世界,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.47:9922
快乐垂钓,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.142:10488
茶频道,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.144:10500
金鹰卡通,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.248:11130
金鹰纪实,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.109:10292
CETV1,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.110:10298

山东卫视4K,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.26:9796
湖南卫视4K,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.27:9802
浙江卫视4K,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.25:9790
湖南卫视4K,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.2.34:11358
浙江卫视4K,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.2.35:11364
江苏卫视4K,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.2.36:11370
东方卫视4K,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.2.37:11376
山东卫视4K,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.2.38:11382
四川卫视4K,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.2.39:11388
北京卫视4K,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.2.22:11286
广东卫视4K,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.2.27:11316
深圳卫视4K,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.2.28:11322

湖北卫视,http://xu3791vg3503.vicp.fun:8808/rtp/239.254.96.115:8664
河北卫视,http://xu3791vg3503.vicp.fun:8808/rtp/239.254.96.113:9616
深圳卫视,http://xu3791vg3503.vicp.fun:8808/rtp/239.254.96.137:8896
黑龙江卫视,http://xu3791vg3503.vicp.fun:8808/rtp/239.254.96.138:8902
湖南卫视,http://xu3791vg3503.vicp.fun:8808/rtp/239.254.96.139:8908
广东卫视,http://xu3791vg3503.vicp.fun:8808/rtp/239.254.96.140:8914
北京卫视,http://xu3791vg3503.vicp.fun:8808/rtp/239.254.96.141:8920
东方卫视,http://xu3791vg3503.vicp.fun:8808/rtp/239.254.96.142:8926
浙江卫视,http://xu3791vg3503.vicp.fun:8808/rtp/239.254.96.143:8932
江苏卫视,http://xu3791vg3503.vicp.fun:8808/rtp/239.254.96.144:8938
天津卫视,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.68:10048
山东卫视,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.69:10054
安徽卫视,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.70:10060
辽宁卫视,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.71:10066
东南卫视,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.108:10286
江西卫视,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.126:10394
重庆卫视,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.149:10530
贵州卫视,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.150:10536
海南卫视,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.151:10542
河南卫视,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.168:10644
四川卫视,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.169:10650
广西卫视,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.191:10788
吉林卫视,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.212:10914
河北卫视,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.157:10578
东方卫视,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.173:10674
江苏卫视,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.174:10680

湖北公共新闻,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.40:9880
湖北经视,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.41:9886
湖北综合,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.42:9892
湖北垄上,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.43:9898
湖北影视,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.204:10866
湖北生活,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.205:10872
湖北教育,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.206:10878
武汉一台新闻综合,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.145:10506
武汉二台电视剧,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.146:10512
武汉三台科技生活,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.251:11148
武汉四台经济,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.35:9850
武汉五台文体,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.147:10518
武汉六台外语,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.36:9856
武汉教育,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.60:9994
蔡甸综合,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.245:11112
阳新综合,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.34:9844
房县综合,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.192:10794



04四川移动,#genre#
CCTV1,http://183.220.20.17:4321/udp/239.11.0.65:5140
CCTV1,http://183.220.20.17:4321/udp/239.11.0.66:5140
CCTV1,http://183.220.20.17:4321/udp/239.11.0.130:5140
CCTV2,http://183.220.20.17:4321/udp/239.11.0.108:5140
CCTV3,http://183.220.20.17:4321/udp/239.11.0.101:5140
CCTV4,http://183.220.20.17:4321/udp/239.11.0.109:5140
CCTV5,http://183.220.20.17:4321/udp/239.11.0.100:5140
CCTV5+,http://183.220.20.17:4321/udp/239.11.0.241:5140
CCTV6,http://183.220.20.17:4321/udp/239.11.0.102:5140
CCTV7,http://183.220.20.17:4321/udp/239.11.0.110:5140
CCTV8,http://183.220.20.17:4321/udp/239.11.0.103:5140
CCTV9,http://183.220.20.17:4321/udp/239.11.0.111:5140
CCTV10,http://183.220.20.17:4321/udp/239.11.0.112:5140
CCTV11,http://183.220.20.17:4321/udp/239.11.0.22:5140
CCTV12,http://183.220.20.17:4321/udp/239.11.0.113:5140
CCTV13,http://183.220.20.17:4321/udp/239.11.0.24:5140
CCTV14,http://183.220.20.17:4321/udp/239.11.0.114:5140
CCTV15,http://183.220.20.17:4321/udp/239.11.0.26:5140
CCTV17,http://183.220.20.17:4321/udp/239.11.0.107:5140
CETV1,http://183.220.20.17:4321/udp/239.11.0.139:5140
CETV2,http://183.220.20.17:4321/udp/239.11.0.246:5140
CETV3,http://183.220.20.17:4321/udp/239.11.0.247:5140
CETV4,http://183.220.20.17:4321/udp/239.11.0.248:5140
CGTN,http://183.220.20.17:4321/udp/239.11.0.245:5140
CGTV,http://183.220.20.17:4321/udp/239.11.0.138:5140
CGTN,http://183.220.20.17:4321/udp/239.11.0.79:5140
CGTN,http://183.220.20.17:4321/udp/239.11.0.82:5140

康巴卫视,http://183.220.20.17:4321/udp/239.11.0.10:5140
北京卫视,http://183.220.20.17:4321/udp/239.11.0.121:5140
河北卫视,http://183.220.20.17:4321/udp/239.11.0.31:5140
东方卫视,http://183.220.20.17:4321/udp/239.11.0.68:5140
湖南卫视,http://183.220.20.17:4321/udp/239.11.0.119:5140
黑龙江卫视,http://183.220.20.17:4321/udp/239.11.0.36:5140
吉林卫视,http://183.220.20.17:4321/udp/239.11.0.35:5140
江西卫视,http://183.220.20.17:4321/udp/239.11.0.42:5140
东南卫视,http://183.220.20.17:4321/udp/239.11.0.41:5140
河南卫视,http://183.220.20.17:4321/udp/239.11.0.44:5140
浙江卫视,http://183.220.20.17:4321/udp/239.11.0.70:5140
深圳卫视,http://183.220.20.17:4321/udp/239.11.0.71:5140
山东卫视,http://183.220.20.17:4321/udp/239.11.0.73:5140
湖北卫视,http://183.220.20.17:4321/udp/239.11.0.74:5140
江苏卫视,http://183.220.20.17:4321/udp/239.11.0.76:5140
四川卫视,http://183.220.20.17:4321/udp/239.11.0.78:5140
广东卫视,http://183.220.20.17:4321/udp/239.11.0.115:5140
广西卫视,http://183.220.20.17:4321/udp/239.11.0.48:5140
贵州卫视,http://183.220.20.17:4321/udp/239.11.0.51:5140
甘肃卫视,http://183.220.20.17:4321/udp/239.11.0.55:5140
重庆卫视,http://183.220.20.17:4321/udp/239.11.0.116:5140
安徽卫视,http://183.220.20.17:4321/udp/239.11.0.117:5140
辽宁卫视,http://183.220.20.17:4321/udp/239.11.0.118:5140
天津卫视,http://183.220.20.17:4321/udp/239.11.0.123:5140
山西卫视,http://183.220.20.17:4321/udp/239.11.0.32:5140
云南卫视,http://183.220.20.17:4321/udp/239.11.0.52:5140
西藏卫视,http://183.220.20.17:4321/udp/239.11.0.53:5140
陕西卫视,http://183.220.20.17:4321/udp/239.11.0.54:5140
青海卫视,http://183.220.20.17:4321/udp/239.11.0.56:5140
宁夏卫视,http://183.220.20.17:4321/udp/239.11.0.57:5140
新疆卫视,http://183.220.20.17:4321/udp/239.11.0.58:5140
内蒙古卫视,http://183.220.20.17:4321/udp/239.11.0.33:5140
兵团卫视,http://183.220.20.17:4321/udp/239.11.0.204:5140
延边卫视,http://183.220.20.17:4321/udp/239.11.0.206:5140
海南卫视,http://183.220.20.17:4321/udp/239.11.0.193:5140
安多卫视,http://183.220.20.17:4321/udp/239.11.0.124:5140
吉林卫视,http://183.220.20.17:4321/udp/239.10.0.160:5140
康巴卫视,http://183.220.20.17:4321/udp/239.10.0.161:5140
康巴卫视,http://183.220.20.17:4321/udp/239.10.0.162:5140

睛彩篮球,http://183.220.20.17:4321/udp/239.11.0.122:5140
睛彩竞技,http://183.220.20.17:4321/udp/239.10.0.238:5140

四川文化,http://183.220.20.17:4321/udp/239.11.0.3:5140
四川公共,http://183.220.20.17:4321/udp/239.11.0.4:5140
四川经济,http://183.220.20.17:4321/udp/239.11.0.2:5140
四川新闻,http://183.220.20.17:4321/udp/239.11.0.5:5140
四川影视,http://183.220.20.17:4321/udp/239.11.0.77:5140
四川妇女,http://183.220.20.17:4321/udp/239.11.0.8:5140
四川科教,http://183.220.20.17:4321/udp/239.11.0.194:5140
爱上4K,http://183.220.20.17:4321/udp/239.11.0.120:5140
峨眉电影,http://183.220.20.17:4321/udp/239.11.0.11:5140
达州新闻,http://183.220.20.17:4321/udp/239.10.0.54:5140
达州公共,http://183.220.20.17:4321/udp/239.10.0.55:5140
四川星空购物,http://183.220.20.17:4321/udp/239.11.0.125:5140

哈哈炫动,http://183.220.20.17:4321/udp/239.11.0.64:5140
金鹰卡通,http://183.220.20.17:4321/udp/239.11.0.127:5140
BTV卡酷少儿,http://183.220.20.17:4321/udp/239.11.0.129:5140
嘉佳卡通,http://183.220.20.17:4321/udp/239.11.0.203:5140
优漫卡通,http://183.220.20.17:4321/udp/239.11.0.63:5140
山东教育,http://183.220.20.17:4321/udp/239.11.0.140:5140

影视精选,http://183.220.20.17:4321/udp/239.11.0.170:5140
热播剧场,http://183.220.20.17:4321/udp/239.11.0.171:5140
优视影院,http://183.220.20.17:4321/udp/239.11.0.172:5140
经典影视,http://183.220.20.17:4321/udp/239.11.0.173:5140
舞蹈视界,http://183.220.20.17:4321/udp/239.11.0.174:5140
纪实天下,http://183.220.20.17:4321/udp/239.11.0.176:5140
都市剧场,http://183.220.20.17:4321/udp/239.11.0.175:5140
经典剧场,http://183.220.20.17:4321/udp/239.11.0.178:5140
电影天地,http://183.220.20.17:4321/udp/239.11.0.177:5140
家庭影院,http://183.220.20.17:4321/udp/239.11.0.179:5140
第一电影,http://183.220.20.17:4321/udp/239.11.0.180:5140
卡通动画,http://183.220.20.17:4321/udp/239.11.0.181:5140
金色童年,http://183.220.20.17:4321/udp/239.11.0.182:5140
风云体育,http://183.220.20.17:4321/udp/239.11.0.184:5140
文化教育,http://183.220.20.17:4321/udp/239.11.0.183:5140
钓鱼生活,http://183.220.20.17:4321/udp/239.11.0.185:5140
优视教育,http://183.220.20.17:4321/udp/239.11.0.187:5140
炫酷动漫,http://183.220.20.17:4321/udp/239.11.0.186:5140
时尚音乐,http://183.220.20.17:4321/udp/239.11.0.188:5140
第一剧场,http://183.220.20.17:4321/udp/239.11.0.189:5140

五星体育,http://183.220.20.17:4321/udp/239.11.0.234:5140

铁路电视,http://183.220.20.17:4321/udp/239.11.0.190:5140
成铁电视,http://183.220.20.17:4321/udp/239.11.0.191:5140
CD1HD,http://183.220.20.17:4321/udp/239.10.0.11:5140
